,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
153,2026-01-19 14:55:00,MNQH6,MNQ,H,2026.0,5850,25289.25,25318.0,25286.75,25316.25,2026-01-20,,288498247,11401,5min
154,2026-01-19 15:20:00,MNQH6,MNQ,H,2026.0,5558,25310.75,25310.75,25287.75,25297.0,2026-01-20,,293336586,11595,5min
155,2026-01-19 15:25:00,MNQH6,MNQ,H,2026.0,4937,25297.0,25330.0,25296.75,25318.5,2026-01-20,,249097396,9839,5min
156,2026-01-19 15:35:00,MNQH6,MNQ,H,2026.0,5682,25332.25,25334.5,25298.25,25314.75,2026-01-20,,307497932,12147,5min
157,2026-01-19 15:55:00,MNQH6,MNQ,H,2026.0,2419,25318.0,25327.0,25301.0,25326.75,2026-01-20,,129478346,5114,5min
158,2026-01-19 16:00:00,MNQH6,MNQ,H,2026.0,3856,25327.25,25346.5,25320.0,25344.0,2026-01-20,,207180099,8178,5min
159,2026-01-20 00:25:00,MNQH6,MNQ,H,2026.0,2240,25341.75,25343.0,25324.25,25332.25,2026-01-20,,125336322,4948,5min
160,2026-01-20 00:30:00,MNQH6,MNQ,H,2026.0,1990,25331.75,25357.25,25329.25,25352.0,2026-01-20,,94792984,3740,5min
161,2026-01-20 00:55:00,MNQH6,MNQ,H,2026.0,2005,25387.25,25390.25,25350.0,25361.25,2026-01-20,,94402482,3721,5min
162,2026-01-20 01:00:00,MNQH6,MNQ,H,2026.0,2656,25361.25,25392.0,25360.75,25389.5,2026-01-20,,117686919,4637,5min
163,2026-01-20 09:50:00,MNQH6,MNQ,H,2026.0,2477,25103.75,25127.75,25095.25,25122.25,2026-01-20,,115169296,4586,5min
164,2026-01-20 10:05:00,MNQH6,MNQ,H,2026.0,1900,25120.5,25140.75,25106.75,25131.75,2026-01-20,,89549799,3564,5min
165,2026-01-20 10:10:00,MNQH6,MNQ,H,2026.0,2700,25131.25,25168.5,25130.75,25163.25,2026-01-20,,129682944,5156,5min
166,2026-01-20 10:15:00,MNQH6,MNQ,H,2026.0,2194,25163.75,25176.5,25162.0,25173.5,2026-01-20,,106137163,4217,5min
167,2026-01-20 10:40:00,MNQH6,MNQ,H,2026.0,1426,25177.25,25191.5,25166.5,25188.0,2026-01-20,,66494492,2641,5min
168,2026-01-20 11:00:00,MNQH6,MNQ,H,2026.0,2010,25175.0,25210.75,25173.0,25208.0,2026-01-20,,97949352,3887,5min
169,2026-01-20 11:20:00,MNQH6,MNQ,H,2026.0,2323,25184.25,25215.75,25174.0,25213.0,2026-01-20,,109110503,4330,5min
170,2026-01-20 11:40:00,MNQH6,MNQ,H,2026.0,1558,25195.75,25199.5,25175.25,25194.0,2026-01-20,,71456104,2837,5min
171,2026-01-20 11:45:00,MNQH6,MNQ,H,2026.0,1330,25194.0,25201.25,25180.5,25194.25,2026-01-20,,60484673,2401,5min
172,2026-01-20 13:35:00,MNQH6,MNQ,H,2026.0,10238,25216.25,25224.5,25181.5,25211.0,2026-01-20,,447251433,17748,5min
